scenario,obj_value,number_of_EVs,Demand,Type_4,Installed_4,Type_8,Installed_8,Type_19,Installed_19,Type_50,Installed_50
1480,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1481,8400.0,45,906.0,7,1,5,2,3,2,3,0
1482,8900.0,45,977.0,8,0,5,3,4,2,3,0
1483,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1484,8100.0,45,979.0,8,0,5,1,4,3,3,0
1485,8100.0,45,964.0,8,0,5,1,4,3,3,0
1486,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1487,8400.0,45,906.0,7,1,5,2,3,2,3,0
1488,8900.0,45,977.0,8,0,5,3,4,2,3,0
1489,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1490,8100.0,45,979.0,8,0,5,1,4,3,3,0
1491,8100.0,45,964.0,8,0,5,1,4,3,3,0
1492,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1493,8400.0,45,906.0,7,1,5,2,3,2,3,0
1494,8900.0,45,977.0,8,0,5,3,4,2,3,0
1495,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1496,8100.0,45,979.0,8,0,5,1,4,3,3,0
1497,8100.0,45,964.0,8,0,5,1,4,3,3,0
1498,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1499,8400.0,45,906.0,7,1,5,2,3,2,3,0
1500,8900.0,45,977.0,8,0,5,3,4,2,3,0
1501,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1502,8100.0,45,979.0,8,0,5,1,4,3,3,0
1503,8100.0,45,964.0,8,0,5,1,4,3,3,0
1504,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1505,8400.0,45,906.0,7,1,5,2,3,2,3,0
1506,8900.0,45,977.0,8,0,5,3,4,2,3,0
1507,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1508,8100.0,45,979.0,8,0,5,1,4,3,3,0
1509,8100.0,45,964.0,8,0,5,1,4,3,3,0
1510,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1511,8400.0,45,906.0,7,1,5,2,3,2,3,0
1512,8900.0,45,977.0,8,0,5,3,4,2,3,0
1513,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1514,8100.0,45,979.0,8,0,5,1,4,3,3,0
1515,8100.0,45,964.0,8,0,5,1,4,3,3,0
1516,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1517,8400.0,45,906.0,7,1,5,2,3,2,3,0
1518,8900.0,45,977.0,8,0,5,3,4,2,3,0
1519,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1520,8100.0,45,979.0,8,0,5,1,4,3,3,0
1521,8100.0,45,964.0,8,0,5,1,4,3,3,0
1522,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1523,8400.0,45,906.0,7,1,5,2,3,2,3,0
1524,8900.0,45,977.0,8,0,5,3,4,2,3,0
1525,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1526,8100.0,45,979.0,8,0,5,1,4,3,3,0
1527,8100.0,45,964.0,8,0,5,1,4,3,3,0
1528,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1529,8400.0,45,906.0,7,1,5,2,3,2,3,0
1530,8900.0,45,977.0,8,0,5,3,4,2,3,0
1531,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1532,8100.0,45,979.0,8,0,5,1,4,3,3,0
1533,8100.0,45,964.0,8,0,5,1,4,3,3,0
1534,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1535,8400.0,45,906.0,7,1,5,2,3,2,3,0
1536,8900.0,45,977.0,8,0,5,3,4,2,3,0
1537,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1538,8100.0,45,979.0,8,0,5,1,4,3,3,0
1539,8100.0,45,964.0,8,0,5,1,4,3,3,0
1540,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1541,8400.0,45,906.0,7,1,5,2,3,2,3,0
1542,8900.0,45,977.0,8,0,5,3,4,2,3,0
1543,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1544,8100.0,45,979.0,8,0,5,1,4,3,3,0
1545,8100.0,45,964.0,8,0,5,1,4,3,3,0
1546,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1547,8400.0,45,906.0,7,1,5,2,3,2,3,0
1548,8900.0,45,977.0,8,0,5,3,4,2,3,0
1549,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1550,8100.0,45,979.0,8,0,5,1,4,3,3,0
1551,8100.0,45,964.0,8,0,5,1,4,3,3,0
1552,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1553,8400.0,45,906.0,7,1,5,2,3,2,3,0
1554,8900.0,45,977.0,8,0,5,3,4,2,3,0
1555,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1556,8100.0,45,979.0,8,0,5,1,4,3,3,0
1557,8100.0,45,964.0,8,0,5,1,4,3,3,0
1558,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1559,8400.0,45,906.0,7,1,5,2,3,2,3,0
1560,8900.0,45,977.0,8,0,5,3,4,2,3,0
1561,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1562,8100.0,45,979.0,8,0,5,1,4,3,3,0
1563,8100.0,45,964.0,8,0,5,1,4,3,3,0
1564,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1565,8400.0,45,906.0,7,1,5,2,3,2,3,0
1566,8900.0,45,977.0,8,0,5,3,4,2,3,0
1567,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1568,8100.0,45,979.0,8,0,5,1,4,3,3,0
1569,8100.0,45,964.0,8,0,5,1,4,3,3,0
1570,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1571,8400.0,45,906.0,7,1,5,2,3,2,3,0
1572,8900.0,45,977.0,8,0,5,3,4,2,3,0
1573,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1574,8100.0,45,979.0,8,0,5,1,4,3,3,0
1575,8100.0,45,964.0,8,0,5,1,4,3,3,0
1576,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1577,8400.0,45,906.0,7,1,5,2,3,2,3,0
1578,8900.0,45,977.0,8,0,5,3,4,2,3,0
1579,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1580,8100.0,45,979.0,8,0,5,1,4,3,3,0
1581,8100.0,45,964.0,8,0,5,1,4,3,3,0
1582,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1583,8400.0,45,906.0,7,1,5,2,3,2,3,0
1584,8900.0,45,977.0,8,0,5,3,4,2,3,0
1585,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1586,8100.0,45,979.0,8,0,5,1,4,3,3,0
1587,8100.0,45,964.0,8,0,5,1,4,3,3,0
1588,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1589,8400.0,45,906.0,7,1,5,2,3,2,3,0
1590,8900.0,45,977.0,8,0,5,3,4,2,3,0
1591,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1592,8100.0,45,979.0,8,0,5,1,4,3,3,0
1593,8100.0,45,964.0,8,0,5,1,4,3,3,0
1594,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1595,8400.0,45,906.0,7,1,5,2,3,2,3,0
1596,8900.0,45,977.0,8,0,5,3,4,2,3,0
1597,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1598,8100.0,45,979.0,8,0,5,1,4,3,3,0
1599,8100.0,45,964.0,8,0,5,1,4,3,3,0
1600,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1601,9600.0,50,1019.0,8,0,5,2,4,3,3,0
1602,9600.0,50,1159.0,9,0,6,2,4,3,3,0
1603,9600.0,50,1038.0,8,0,5,2,4,3,3,0
1604,8100.0,50,1017.0,8,0,5,1,4,3,3,0
1605,9600.0,50,1092.0,8,0,5,2,4,3,3,0
1606,9600.0,50,1161.0,9,0,6,2,4,3,3,0
1607,9600.0,50,1116.0,8,0,5,2,4,3,3,0
1608,9100.0,50,1018.0,8,1,5,1,4,3,3,0
1609,9100.0,50,1082.0,8,1,5,1,4,3,3,0
1610,9100.0,50,1090.0,8,1,5,1,4,3,3,0
1611,9100.0,50,1112.0,8,1,5,1,4,3,3,0
1612,9100.0,50,1081.0,8,1,5,1,4,3,3,0
1613,8900.0,50,1006.0,8,0,5,3,4,2,3,0
1614,9600.0,50,1139.0,8,0,5,2,4,3,3,0
1615,8600.0,50,1027.0,8,2,5,0,4,3,3,0
1616,9100.0,50,1085.0,8,1,5,1,4,3,3,0
1617,9100.0,50,1110.0,8,1,5,1,4,3,3,0
1618,9600.0,50,1148.0,8,0,5,2,4,3,3,0
1619,9600.0,50,1159.0,9,0,6,2,4,3,3,0
1620,8900.0,50,1019.0,8,0,5,3,4,2,3,0
1621,9100.0,50,1055.0,8,1,5,1,4,3,3,0
1622,9100.0,50,1120.0,8,1,5,1,4,3,3,0
1623,9100.0,50,1057.0,8,1,5,1,4,3,3,0
1624,8900.0,50,1051.0,8,0,5,3,4,2,3,0
1625,9600.0,50,1222.0,9,0,6,2,4,3,3,0
1626,8900.0,50,1007.0,8,0,5,3,4,2,3,0
1627,8900.0,50,1050.0,8,0,5,3,4,2,3,0
1628,9100.0,50,1063.0,8,1,5,1,4,3,3,0
1629,9600.0,50,1220.0,9,0,6,2,4,3,3,0
1630,9100.0,50,1091.0,8,1,5,1,4,3,3,0
1631,9600.0,50,1081.0,8,0,5,2,4,3,3,0
1632,9100.0,50,1054.0,8,1,5,1,4,3,3,0
1633,9100.0,50,1056.0,8,1,5,1,4,3,3,0
1634,9600.0,50,1139.0,8,0,5,2,4,3,3,0
1635,9100.0,50,1102.0,8,1,5,1,4,3,3,0
1636,9100.0,50,1076.0,8,1,5,1,4,3,3,0
1637,9100.0,50,1083.0,8,1,5,1,4,3,3,0
1638,9100.0,50,1102.0,8,1,5,1,4,3,3,0
1639,10300.0,50,1194.0,9,0,6,1,4,4,3,0
1640,9600.0,50,1180.0,9,0,6,2,4,3,3,0
1641,8900.0,50,996.0,7,0,4,3,3,2,2,0
1642,8900.0,50,1034.0,8,0,5,3,4,2,3,0
1643,9100.0,50,1101.0,8,1,5,1,4,3,3,0
1644,9600.0,50,1096.0,8,0,5,2,4,3,3,0
1645,9100.0,50,1072.0,8,1,5,1,4,3,3,0
1646,8100.0,50,1022.0,8,0,5,1,4,3,3,0
1647,9100.0,50,1104.0,8,1,5,1,4,3,3,0
1648,9600.0,50,1130.0,8,0,5,2,4,3,3,0
1649,9100.0,50,1082.0,8,1,5,1,4,3,3,0
1650,9100.0,50,1097.0,8,1,5,1,4,3,3,0
1651,9600.0,50,1189.0,9,0,6,2,4,3,3,0
1652,8800.0,50,1065.0,8,0,5,0,4,4,3,0
1653,8800.0,50,1105.0,8,0,5,0,4,4,3,0
1654,8900.0,50,970.0,7,0,4,3,3,2,2,0
1655,9100.0,50,1082.0,8,1,5,1,4,3,3,0
1656,9600.0,50,1163.0,9,0,6,2,4,3,3,0
1657,9600.0,50,1142.0,8,0,5,2,4,3,3,0
1658,9100.0,50,1122.0,8,1,5,1,4,3,3,0
1659,9100.0,50,1120.0,8,1,5,1,4,3,3,0
1660,8900.0,50,977.0,7,0,4,3,3,2,2,0
1661,8900.0,50,1026.0,8,0,5,3,4,2,3,0
1662,9100.0,50,1025.0,8,1,5,1,4,3,3,0
1663,8800.0,50,1032.0,8,0,5,0,4,4,3,0
1664,8900.0,50,1050.0,8,0,5,3,4,2,3,0
1665,9100.0,50,1063.0,8,1,5,1,4,3,3,0
1666,9600.0,50,1220.0,9,0,6,2,4,3,3,0
1667,9100.0,50,1091.0,8,1,5,1,4,3,3,0
1668,9600.0,50,1081.0,8,0,5,2,4,3,3,0
1669,9100.0,50,1054.0,8,1,5,1,4,3,3,0
1670,9100.0,50,1056.0,8,1,5,1,4,3,3,0
1671,9600.0,50,1139.0,8,0,5,2,4,3,3,0
1672,9100.0,50,1102.0,8,1,5,1,4,3,3,0
1673,9100.0,50,1076.0,8,1,5,1,4,3,3,0
1674,9100.0,50,1083.0,8,1,5,1,4,3,3,0
1675,9100.0,50,1102.0,8,1,5,1,4,3,3,0
1676,10300.0,50,1194.0,9,0,6,1,4,4,3,0
1677,9600.0,50,1180.0,9,0,6,2,4,3,3,0
1678,8900.0,50,996.0,7,0,4,3,3,2,2,0
1679,8900.0,50,1034.0,8,0,5,3,4,2,3,0
1680,9100.0,50,1101.0,8,1,5,1,4,3,3,0
1681,9600.0,50,1096.0,8,0,5,2,4,3,3,0
1682,9100.0,50,1072.0,8,1,5,1,4,3,3,0
1683,8100.0,50,1022.0,8,0,5,1,4,3,3,0
1684,9100.0,50,1104.0,8,1,5,1,4,3,3,0
1685,9600.0,50,1130.0,8,0,5,2,4,3,3,0
1686,9100.0,50,1082.0,8,1,5,1,4,3,3,0
1687,9100.0,50,1097.0,8,1,5,1,4,3,3,0
1688,9600.0,50,1189.0,9,0,6,2,4,3,3,0
1689,8800.0,50,1065.0,8,0,5,0,4,4,3,0
1690,8800.0,50,1105.0,8,0,5,0,4,4,3,0
1691,8900.0,50,970.0,7,0,4,3,3,2,2,0
1692,9100.0,50,1082.0,8,1,5,1,4,3,3,0
1693,9600.0,50,1163.0,9,0,6,2,4,3,3,0
1694,9600.0,50,1142.0,8,0,5,2,4,3,3,0
1695,9100.0,50,1122.0,8,1,5,1,4,3,3,0
1696,9100.0,50,1120.0,8,1,5,1,4,3,3,0
1697,8900.0,50,977.0,7,0,4,3,3,2,2,0
1698,8900.0,50,1026.0,8,0,5,3,4,2,3,0
1699,9100.0,50,1025.0,8,1,5,1,4,3,3,0
1700,8800.0,50,1032.0,8,0,5,0,4,4,3,0
1701,8900.0,50,1050.0,8,0,5,3,4,2,3,0
1702,9100.0,50,1063.0,8,1,5,1,4,3,3,0
1703,9600.0,50,1220.0,9,0,6,2,4,3,3,0
1704,9100.0,50,1091.0,8,1,5,1,4,3,3,0
1705,9600.0,50,1081.0,8,0,5,2,4,3,3,0
1706,9100.0,50,1054.0,8,1,5,1,4,3,3,0
1707,9100.0,50,1056.0,8,1,5,1,4,3,3,0
1708,9600.0,50,1139.0,8,0,5,2,4,3,3,0
1709,9100.0,50,1102.0,8,1,5,1,4,3,3,0
1710,9100.0,50,1076.0,8,1,5,1,4,3,3,0
1711,9100.0,50,1083.0,8,1,5,1,4,3,3,0
1712,9100.0,50,1102.0,8,1,5,1,4,3,3,0
1713,10300.0,50,1194.0,9,0,6,1,4,4,3,0
1714,9600.0,50,1180.0,9,0,6,2,4,3,3,0
1715,8900.0,50,996.0,7,0,4,3,3,2,2,0
1716,8900.0,50,1034.0,8,0,5,3,4,2,3,0
1717,9100.0,50,1101.0,8,1,5,1,4,3,3,0
1718,9600.0,50,1096.0,8,0,5,2,4,3,3,0
1719,9100.0,50,1072.0,8,1,5,1,4,3,3,0
1720,8100.0,50,1022.0,8,0,5,1,4,3,3,0
1721,9100.0,50,1104.0,8,1,5,1,4,3,3,0
1722,9600.0,50,1130.0,8,0,5,2,4,3,3,0
1723,9100.0,50,1082.0,8,1,5,1,4,3,3,0
1724,9100.0,50,1097.0,8,1,5,1,4,3,3,0
1725,9600.0,50,1189.0,9,0,6,2,4,3,3,0
1726,8800.0,50,1065.0,8,0,5,0,4,4,3,0
1727,8800.0,50,1105.0,8,0,5,0,4,4,3,0
1728,8900.0,50,970.0,7,0,4,3,3,2,2,0
1729,9100.0,50,1082.0,8,1,5,1,4,3,3,0
1730,9600.0,50,1163.0,9,0,6,2,4,3,3,0
1731,9600.0,50,1142.0,8,0,5,2,4,3,3,0
1732,9100.0,50,1122.0,8,1,5,1,4,3,3,0
1733,9100.0,50,1120.0,8,1,5,1,4,3,3,0
1734,8900.0,50,977.0,7,0,4,3,3,2,2,0
1735,8900.0,50,1026.0,8,0,5,3,4,2,3,0
1736,9100.0,50,1025.0,8,1,5,1,4,3,3,0
1737,8800.0,50,1032.0,8,0,5,0,4,4,3,0
1738,8900.0,50,1050.0,8,0,5,3,4,2,3,0
1739,9100.0,50,1063.0,8,1,5,1,4,3,3,0
1740,9600.0,50,1220.0,9,0,6,2,4,3,3,0
1741,9100.0,50,1091.0,8,1,5,1,4,3,3,0
1742,9600.0,50,1081.0,8,0,5,2,4,3,3,0
1743,9100.0,50,1054.0,8,1,5,1,4,3,3,0
1744,9100.0,50,1056.0,8,1,5,1,4,3,3,0
1745,9600.0,50,1139.0,8,0,5,2,4,3,3,0
1746,9100.0,50,1102.0,8,1,5,1,4,3,3,0
1747,9100.0,50,1076.0,8,1,5,1,4,3,3,0
1748,9100.0,50,1083.0,8,1,5,1,4,3,3,0
1749,9100.0,50,1102.0,8,1,5,1,4,3,3,0
1750,10300.0,50,1194.0,9,0,6,1,4,4,3,0
1751,9600.0,50,1180.0,9,0,6,2,4,3,3,0
1752,8900.0,50,996.0,7,0,4,3,3,2,2,0
1753,8900.0,50,1034.0,8,0,5,3,4,2,3,0
1754,9100.0,50,1101.0,8,1,5,1,4,3,3,0
1755,9600.0,50,1096.0,8,0,5,2,4,3,3,0
1756,9100.0,50,1072.0,8,1,5,1,4,3,3,0
1757,8100.0,50,1022.0,8,0,5,1,4,3,3,0
1758,9100.0,50,1104.0,8,1,5,1,4,3,3,0
1759,9600.0,50,1130.0,8,0,5,2,4,3,3,0
1760,9100.0,50,1082.0,8,1,5,1,4,3,3,0
1761,9100.0,50,1097.0,8,1,5,1,4,3,3,0
1762,9600.0,50,1189.0,9,0,6,2,4,3,3,0
1763,8800.0,50,1065.0,8,0,5,0,4,4,3,0
1764,8800.0,50,1105.0,8,0,5,0,4,4,3,0
1765,8900.0,50,970.0,7,0,4,3,3,2,2,0
1766,9100.0,50,1082.0,8,1,5,1,4,3,3,0
1767,9600.0,50,1163.0,9,0,6,2,4,3,3,0
1768,9600.0,50,1142.0,8,0,5,2,4,3,3,0
1769,9100.0,50,1122.0,8,1,5,1,4,3,3,0
1770,9100.0,50,1120.0,8,1,5,1,4,3,3,0
1771,8900.0,50,977.0,7,0,4,3,3,2,2,0
1772,8900.0,50,1026.0,8,0,5,3,4,2,3,0
1773,9100.0,50,1025.0,8,1,5,1,4,3,3,0
1774,8800.0,50,1032.0,8,0,5,0,4,4,3,0
1775,8900.0,50,1050.0,8,0,5,3,4,2,3,0
1776,9100.0,50,1063.0,8,1,5,1,4,3,3,0
1777,9600.0,50,1220.0,9,0,6,2,4,3,3,0
1778,9100.0,50,1091.0,8,1,5,1,4,3,3,0
1779,9600.0,50,1081.0,8,0,5,2,4,3,3,0
1780,9100.0,50,1054.0,8,1,5,1,4,3,3,0
1781,9100.0,50,1056.0,8,1,5,1,4,3,3,0
1782,9600.0,50,1139.0,8,0,5,2,4,3,3,0
1783,9100.0,50,1102.0,8,1,5,1,4,3,3,0
1784,9100.0,50,1076.0,8,1,5,1,4,3,3,0
1785,9100.0,50,1083.0,8,1,5,1,4,3,3,0
1786,9100.0,50,1102.0,8,1,5,1,4,3,3,0
1787,10300.0,50,1194.0,9,0,6,1,4,4,3,0
1788,9600.0,50,1180.0,9,0,6,2,4,3,3,0
1789,8900.0,50,996.0,7,0,4,3,3,2,2,0
1790,8900.0,50,1034.0,8,0,5,3,4,2,3,0
1791,9100.0,50,1101.0,8,1,5,1,4,3,3,0
1792,9600.0,50,1096.0,8,0,5,2,4,3,3,0
1793,9100.0,50,1072.0,8,1,5,1,4,3,3,0
1794,8100.0,50,1022.0,8,0,5,1,4,3,3,0
1795,9100.0,50,1104.0,8,1,5,1,4,3,3,0
1796,9600.0,50,1130.0,8,0,5,2,4,3,3,0
1797,9100.0,50,1082.0,8,1,5,1,4,3,3,0
1798,9100.0,50,1097.0,8,1,5,1,4,3,3,0
1799,9600.0,50,1189.0,9,0,6,2,4,3,3,0
1800,8800.0,50,1065.0,8,0,5,0,4,4,3,0
1801,9600.0,55,1204.0,9,0,6,2,4,3,3,0
1802,9600.0,55,1113.0,8,0,5,2,4,3,3,0
1803,9600.0,55,1118.0,8,0,5,2,4,3,3,0
1804,10300.0,55,1239.0,9,0,6,1,4,4,3,0
1805,9600.0,55,1140.0,8,0,5,2,4,3,3,0
1806,9600.0,55,1123.0,8,0,5,2,4,3,3,0
1807,9600.0,55,1153.0,9,0,6,2,4,3,3,0
1808,10300.0,55,1164.0,9,0,6,1,4,4,3,0
1809,10300.0,55,1208.0,9,0,6,1,4,4,3,0
1810,9600.0,55,1136.0,8,0,5,2,4,3,3,0
1811,9600.0,55,1209.0,9,0,6,2,4,3,3,0
1812,9600.0,55,1155.0,9,0,6,2,4,3,3,0
1813,9600.0,55,1152.0,8,0,5,2,4,3,3,0
1814,9600.0,55,1124.0,8,0,5,2,4,3,3,0
1815,9800.0,55,1211.0,9,1,6,0,4,4,3,0
1816,9600.0,55,1123.0,8,0,5,2,4,3,3,0
1817,10300.0,55,1224.0,9,0,6,1,4,4,3,0
1818,9100.0,55,1096.0,7,1,4,1,3,3,2,0
1819,10600.0,55,1219.0,9,1,6,2,4,3,3,0
1820,10100.0,55,1172.0,9,2,6,1,4,3,3,0
1821,10300.0,55,1273.0,9,0,6,1,4,4,3,0
1822,10300.0,55,1259.0,9,0,6,1,4,4,3,0
1823,9600.0,55,1164.0,9,0,6,2,4,3,3,0
1824,10300.0,55,1199.0,9,0,6,1,4,4,3,0
1825,9600.0,55,1131.0,8,0,5,2,4,3,3,0
1826,10300.0,55,1231.0,9,0,6,1,4,4,3,0
1827,9600.0,55,1151.0,8,0,5,2,4,3,3,0
1828,10100.0,55,1155.0,9,2,6,1,4,3,3,0
1829,10600.0,55,1264.0,9,1,6,2,4,3,3,0
1830,11100.0,55,1295.0,9,0,6,3,4,3,3,0
1831,11100.0,55,1296.0,9,0,6,3,4,3,3,0
1832,10300.0,55,1249.0,9,0,6,1,4,4,3,0
1833,10300.0,55,1209.0,9,0,6,1,4,4,3,0
1834,9600.0,55,1157.0,9,0,6,2,4,3,3,0
1835,10600.0,55,1173.0,9,1,6,2,4,3,3,0
1836,9600.0,55,1114.0,8,0,5,2,4,3,3,0
1837,9600.0,55,1041.0,7,0,4,2,3,3,2,0
1838,9400.0,55,1053.0,7,2,4,2,3,2,2,0
1839,9600.0,55,1126.0,8,0,5,2,4,3,3,0
1840,11300.0,55,1325.0,9,1,6,1,4,4,3,0
1841,10300.0,55,1252.0,9,0,6,1,4,4,3,0
1842,10300.0,55,1259.0,9,0,6,1,4,4,3,0
1843,9600.0,55,1162.0,9,0,6,2,4,3,3,0
1844,10300.0,55,1264.0,9,0,6,1,4,4,3,0
1845,9600.0,55,1204.0,9,0,6,2,4,3,3,0
1846,9600.0,55,1113.0,8,0,5,2,4,3,3,0
1847,9600.0,55,1118.0,8,0,5,2,4,3,3,0
1848,10300.0,55,1239.0,9,0,6,1,4,4,3,0
1849,9600.0,55,1140.0,8,0,5,2,4,3,3,0
1850,9600.0,55,1123.0,8,0,5,2,4,3,3,0
1851,9600.0,55,1153.0,9,0,6,2,4,3,3,0
1852,10300.0,55,1164.0,9,0,6,1,4,4,3,0
1853,10300.0,55,1208.0,9,0,6,1,4,4,3,0
1854,9600.0,55,1136.0,8,0,5,2,4,3,3,0
1855,9600.0,55,1209.0,9,0,6,2,4,3,3,0
1856,9600.0,55,1155.0,9,0,6,2,4,3,3,0
1857,9600.0,55,1152.0,8,0,5,2,4,3,3,0
1858,9600.0,55,1124.0,8,0,5,2,4,3,3,0
1859,9800.0,55,1211.0,9,1,6,0,4,4,3,0
1860,9600.0,55,1123.0,8,0,5,2,4,3,3,0
1861,10300.0,55,1224.0,9,0,6,1,4,4,3,0
1862,9100.0,55,1096.0,7,1,4,1,3,3,2,0
1863,10600.0,55,1219.0,9,1,6,2,4,3,3,0
1864,10100.0,55,1172.0,9,2,6,1,4,3,3,0
1865,10300.0,55,1273.0,9,0,6,1,4,4,3,0
1866,10300.0,55,1259.0,9,0,6,1,4,4,3,0
1867,9600.0,55,1164.0,9,0,6,2,4,3,3,0
1868,10300.0,55,1199.0,9,0,6,1,4,4,3,0
1869,9600.0,55,1131.0,8,0,5,2,4,3,3,0
1870,10300.0,55,1231.0,9,0,6,1,4,4,3,0
1871,9600.0,55,1151.0,8,0,5,2,4,3,3,0
1872,10100.0,55,1155.0,9,2,6,1,4,3,3,0
1873,10600.0,55,1264.0,9,1,6,2,4,3,3,0
1874,11100.0,55,1295.0,9,0,6,3,4,3,3,0
1875,11100.0,55,1296.0,9,0,6,3,4,3,3,0
1876,10300.0,55,1249.0,9,0,6,1,4,4,3,0
1877,10300.0,55,1209.0,9,0,6,1,4,4,3,0
1878,9600.0,55,1157.0,9,0,6,2,4,3,3,0
1879,10600.0,55,1173.0,9,1,6,2,4,3,3,0
1880,9600.0,55,1114.0,8,0,5,2,4,3,3,0
1881,9600.0,55,1041.0,7,0,4,2,3,3,2,0
1882,9400.0,55,1053.0,7,2,4,2,3,2,2,0
1883,9600.0,55,1126.0,8,0,5,2,4,3,3,0
1884,11300.0,55,1325.0,9,1,6,1,4,4,3,0
1885,10300.0,55,1252.0,9,0,6,1,4,4,3,0
1886,10300.0,55,1259.0,9,0,6,1,4,4,3,0
1887,9600.0,55,1162.0,9,0,6,2,4,3,3,0
1888,10300.0,55,1264.0,9,0,6,1,4,4,3,0
1889,9600.0,55,1204.0,9,0,6,2,4,3,3,0
1890,9600.0,55,1113.0,8,0,5,2,4,3,3,0
1891,9600.0,55,1118.0,8,0,5,2,4,3,3,0
1892,10300.0,55,1239.0,9,0,6,1,4,4,3,0
1893,9600.0,55,1140.0,8,0,5,2,4,3,3,0
1894,9600.0,55,1123.0,8,0,5,2,4,3,3,0
1895,9600.0,55,1153.0,9,0,6,2,4,3,3,0
1896,10300.0,55,1164.0,9,0,6,1,4,4,3,0
1897,10300.0,55,1208.0,9,0,6,1,4,4,3,0
1898,9600.0,55,1136.0,8,0,5,2,4,3,3,0
1899,9600.0,55,1209.0,9,0,6,2,4,3,3,0
1900,9600.0,55,1155.0,9,0,6,2,4,3,3,0
1901,9600.0,55,1152.0,8,0,5,2,4,3,3,0
1902,9600.0,55,1124.0,8,0,5,2,4,3,3,0
1903,9800.0,55,1211.0,9,1,6,0,4,4,3,0
1904,9600.0,55,1123.0,8,0,5,2,4,3,3,0
1905,10300.0,55,1224.0,9,0,6,1,4,4,3,0
1906,9100.0,55,1096.0,7,1,4,1,3,3,2,0
1907,10600.0,55,1219.0,9,1,6,2,4,3,3,0
1908,10100.0,55,1172.0,9,2,6,1,4,3,3,0
1909,10300.0,55,1273.0,9,0,6,1,4,4,3,0
1910,10300.0,55,1259.0,9,0,6,1,4,4,3,0
1911,9600.0,55,1164.0,9,0,6,2,4,3,3,0
1912,10300.0,55,1199.0,9,0,6,1,4,4,3,0
1913,9600.0,55,1131.0,8,0,5,2,4,3,3,0
1914,10300.0,55,1231.0,9,0,6,1,4,4,3,0
1915,9600.0,55,1151.0,8,0,5,2,4,3,3,0
1916,10100.0,55,1155.0,9,2,6,1,4,3,3,0
1917,10600.0,55,1264.0,9,1,6,2,4,3,3,0
1918,11100.0,55,1295.0,9,0,6,3,4,3,3,0
1919,11100.0,55,1296.0,9,0,6,3,4,3,3,0
1920,10300.0,55,1249.0,9,0,6,1,4,4,3,0
1921,10300.0,55,1209.0,9,0,6,1,4,4,3,0
1922,9600.0,55,1157.0,9,0,6,2,4,3,3,0
1923,10600.0,55,1173.0,9,1,6,2,4,3,3,0
1924,9600.0,55,1114.0,8,0,5,2,4,3,3,0
1925,9600.0,55,1041.0,7,0,4,2,3,3,2,0
1926,9400.0,55,1053.0,7,2,4,2,3,2,2,0
1927,9600.0,55,1126.0,8,0,5,2,4,3,3,0
1928,11300.0,55,1325.0,9,1,6,1,4,4,3,0
1929,10300.0,55,1252.0,9,0,6,1,4,4,3,0
1930,10300.0,55,1259.0,9,0,6,1,4,4,3,0
1931,9600.0,55,1162.0,9,0,6,2,4,3,3,0
