Model,scenario,obj_value,number_of_EVs,Demand,AvailabeType_4,InstalledType_4,AvailabeType_8,InstalledType_8,AvailabeType_19,InstalledType_19,Time
FCFS,1332,11100.0,40,698.0,3,0,5,3,4,3,21.43462896347046
FCFS,1333,12100.0,40,725.0,3,1,5,3,4,3,12.380062580108643
FCFS,1334,12600.0,40,797.0,3,0,5,4,4,3,66.11007308959961
FCFS,1335,10600.0,40,690.0,3,1,5,2,4,3,14.105282545089722
FCFS,1336,13100.0,40,669.0,2,2,4,3,4,3,29.4511399269104
FCFS,1337,11900.0,40,763.0,3,3,5,3,4,2,14.95601487159729
FCFS,1338,10600.0,40,702.0,3,1,5,2,4,3,114.4622917175293
FCFS,1339,12100.0,40,719.0,3,1,5,3,4,3,17.725177526474
FCFS,1340,9700.0,40,707.0,3,3,5,3,4,1,132.28920531272888
FCFS,1341,12400.0,40,695.0,3,2,5,4,4,2,27.667078971862793
FCFS,1342,12100.0,40,727.0,3,1,5,3,4,3,20.24875783920288
FCFS,1343,11600.0,40,720.0,3,2,5,2,4,3,47.433887243270874
FCFS,1344,14100.0,40,803.0,3,0,5,5,4,3,17.234582901000977
FCFS,1345,11100.0,40,698.0,3,0,5,3,4,3,21.700796604156494
FCFS,1346,12100.0,40,725.0,3,1,5,3,4,3,12.383046627044678
FCFS,1347,12600.0,40,797.0,3,0,5,4,4,3,66.07318210601807
FCFS,1348,10600.0,40,690.0,3,1,5,2,4,3,14.116628885269165
FCFS,1349,13100.0,40,669.0,2,2,4,3,4,3,29.430567502975464
FCFS,1350,11900.0,40,763.0,3,3,5,3,4,2,14.942748308181763
FCFS,1351,10600.0,40,702.0,3,1,5,2,4,3,114.85793209075928
FCFS,1352,12100.0,40,719.0,3,1,5,3,4,3,17.73104691505432
FCFS,1353,9700.0,40,707.0,3,3,5,3,4,1,132.26511526107788
FCFS,1354,12400.0,40,695.0,3,2,5,4,4,2,27.697840929031372
FCFS,1355,12100.0,40,727.0,3,1,5,3,4,3,20.420647382736206
FCFS,1356,11600.0,40,720.0,3,2,5,2,4,3,47.38302516937256
FCFS,1357,14100.0,40,803.0,3,0,5,5,4,3,17.17290496826172
FCFS,1358,11100.0,40,698.0,3,0,5,3,4,3,21.70732283592224
FCFS,1359,12100.0,40,725.0,3,1,5,3,4,3,12.335961103439331
FCFS,1360,12600.0,40,797.0,3,0,5,4,4,3,66.1081793308258
FCFS,1361,10600.0,40,690.0,3,1,5,2,4,3,14.05215072631836
FCFS,1362,13100.0,40,669.0,2,2,4,3,4,3,29.475792169570923
FCFS,1363,11900.0,40,763.0,3,3,5,3,4,2,14.953531742095947
FCFS,1364,10600.0,40,702.0,3,1,5,2,4,3,114.46358704566956
FCFS,1365,12100.0,40,719.0,3,1,5,3,4,3,17.72192096710205
FCFS,1366,9700.0,40,707.0,3,3,5,3,4,1,132.26229786872864
FCFS,1367,12400.0,40,695.0,3,2,5,4,4,2,27.861645460128784
FCFS,1368,12100.0,40,727.0,3,1,5,3,4,3,20.12036895751953
FCFS,1369,11600.0,40,720.0,3,2,5,2,4,3,47.62514042854309
FCFS,1370,14100.0,40,803.0,3,0,5,5,4,3,17.221768617630005
FCFS,1371,11100.0,40,698.0,3,0,5,3,4,3,21.701070308685303
FCFS,1372,12100.0,40,725.0,3,1,5,3,4,3,12.382188320159912
FCFS,1373,12600.0,40,797.0,3,0,5,4,4,3,66.10633492469788
FCFS,1374,10600.0,40,690.0,3,1,5,2,4,3,14.07026481628418
FCFS,1375,13100.0,40,669.0,2,2,4,3,4,3,29.44548535346985
FCFS,1376,11900.0,40,763.0,3,3,5,3,4,2,14.97112226486206
FCFS,1377,10600.0,40,702.0,3,1,5,2,4,3,114.55599594116211
FCFS,1378,12100.0,40,719.0,3,1,5,3,4,3,17.773396015167236
FCFS,1379,9700.0,40,707.0,3,3,5,3,4,1,132.52573561668396
FCFS,1380,12400.0,40,695.0,3,2,5,4,4,2,27.691895961761475
FCFS,1381,12100.0,40,727.0,3,1,5,3,4,3,20.196521043777466
FCFS,1382,11600.0,40,720.0,3,2,5,2,4,3,47.64063835144043
FCFS,1383,14100.0,40,803.0,3,0,5,5,4,3,17.195632696151733
FCFS,1384,11100.0,40,698.0,3,0,5,3,4,3,21.700690269470215
FCFS,1385,12100.0,40,725.0,3,1,5,3,4,3,12.378408193588257
FCFS,1386,12600.0,40,797.0,3,0,5,4,4,3,66.07046389579773
FCFS,1387,10600.0,40,690.0,3,1,5,2,4,3,14.056989192962646
FCFS,1388,13100.0,40,669.0,2,2,4,3,4,3,30.52144742012024
FCFS,1389,11900.0,40,763.0,3,3,5,3,4,2,15.806591272354126
FCFS,1390,10600.0,40,702.0,3,1,5,2,4,3,114.36540961265564
FCFS,1391,12100.0,40,719.0,3,1,5,3,4,3,17.724710941314697
FCFS,1392,9700.0,40,707.0,3,3,5,3,4,1,132.34507775306702
FCFS,1393,12400.0,40,695.0,3,2,5,4,4,2,26.936012744903564
FCFS,1394,12100.0,40,727.0,3,1,5,3,4,3,21.0748131275177
FCFS,1395,11600.0,40,720.0,3,2,5,2,4,3,47.61073112487793
FCFS,1396,14100.0,40,803.0,3,0,5,5,4,3,17.21228265762329
FCFS,1397,11100.0,40,698.0,3,0,5,3,4,3,21.390214681625366
FCFS,1398,12100.0,40,725.0,3,1,5,3,4,3,11.652213096618652
FCFS,1399,12600.0,40,797.0,3,0,5,4,4,3,66.23253107070923
FCFS,1400,10600.0,40,690.0,3,1,5,2,4,3,14.070030689239502
FCFS,1401,14600.0,45,769.0,3,2,5,4,4,3,56.59172487258911
FCFS,1402,15300.0,45,876.0,3,2,6,3,5,4,21.125590324401855
FCFS,1403,14900.0,45,914.0,3,3,6,5,5,2,26.917724609375
FCFS,1404,11900.0,45,771.0,3,3,5,3,4,2,60.69667029380798
FCFS,1405,13600.0,45,861.0,3,1,5,4,4,3,73.85111403465271
FCFS,1406,13900.0,45,819.0,3,2,5,5,4,2,70.67807865142822
FCFS,1407,14100.0,45,883.0,3,3,6,3,5,3,85.26429867744446
FCFS,1408,13600.0,45,942.0,3,1,6,4,5,3,42.79155492782593
FCFS,1409,14300.0,45,917.0,3,1,6,3,5,4,44.42233109474182
FCFS,1410,13300.0,45,825.0,3,0,5,3,4,4,96.18366718292236
FCFS,1411,16100.0,45,846.0,3,2,5,5,4,3,14.826465606689453
FCFS,1412,11100.0,45,816.0,3,0,5,3,4,3,42.2443106174469
FCFS,1413,11400.0,45,784.0,3,1,5,4,4,2,100.75677442550659
FCFS,1414,13600.0,45,872.0,3,1,6,4,5,3,97.18743443489075
FCFS,1415,11100.0,45,770.0,3,0,5,3,4,3,76.59087634086609
FCFS,1416,15100.0,45,838.0,3,1,5,5,4,3,45.88617706298828
FCFS,1417,11700.0,45,710.0,3,2,5,5,4,1,43.20429062843323
FCFS,1418,15000.0,45,903.0,3,1,6,2,5,5,64.6611647605896
FCFS,1419,13900.0,45,754.0,3,2,5,5,4,2,23.637930870056152
FCFS,1420,15600.0,45,909.0,3,3,6,4,5,3,25.891647577285767
FCFS,1421,15600.0,45,849.0,3,3,5,4,4,3,20.01023244857788
FCFS,1422,14100.0,45,828.0,3,3,5,3,4,3,34.501814126968384
FCFS,1423,12500.0,45,886.0,3,0,6,1,5,5,131.66648125648499
FCFS,1424,12600.0,45,854.0,3,0,5,4,4,3,40.01177716255188
FCFS,1425,14800.0,45,843.0,3,3,5,2,4,4,19.178287506103516
FCFS,1426,12900.0,45,721.0,3,1,5,5,4,2,72.44819045066833
FCFS,1427,13100.0,45,785.0,3,2,5,3,4,3,104.78043794631958
FCFS,1428,14600.0,45,786.0,3,2,5,4,4,3,35.547812700271606
FCFS,1429,12100.0,45,921.0,3,1,6,3,5,3,54.7278413772583
FCFS,1430,13100.0,45,883.0,3,2,6,3,5,3,169.57291555404663
FCFS,1431,11100.0,45,820.0,3,0,5,3,4,3,218.47467732429504
FCFS,1432,13600.0,45,903.0,3,1,6,4,5,3,80.10213589668274
FCFS,1433,11600.0,45,779.0,3,2,5,2,4,3,33.891380310058594
FCFS,1434,12100.0,45,752.0,3,1,5,3,4,3,86.093745470047
FCFS,1435,15600.0,45,800.0,3,3,5,4,4,3,17.248567581176758
FCFS,1436,10900.0,45,748.0,3,2,5,3,4,2,369.401398897171
FCFS,1437,13400.0,45,741.0,3,3,5,4,4,2,47.4661660194397
FCFS,1438,13900.0,45,888.0,3,2,6,5,5,2,79.96573972702026
FCFS,1439,11400.0,45,774.0,3,1,5,4,4,2,120.21117353439331
FCFS,1440,12600.0,45,895.0,3,0,6,4,5,3,133.5121009349823
FCFS,1441,13100.0,45,942.0,3,2,6,3,5,3,267.97124123573303
FCFS,1442,13100.0,45,942.0,3,2,6,3,5,3,268.0980920791626
FCFS,1443,13100.0,45,942.0,3,2,6,3,5,3,269.1791386604309
FCFS,1444,13100.0,45,942.0,3,2,6,3,5,3,268.43161845207214
FCFS,1445,13100.0,45,942.0,3,2,6,3,5,3,268.2478680610657
FCFS,1446,13100.0,45,942.0,3,2,6,3,5,3,268.53711199760437
FCFS,1447,13100.0,45,942.0,3,2,6,3,5,3,268.0897538661957
FCFS,1448,13100.0,45,942.0,3,2,6,3,5,3,268.9004623889923
FCFS,1449,13100.0,45,942.0,3,2,6,3,5,3,268.1830449104309
FCFS,1450,13100.0,45,942.0,3,2,6,3,5,3,268.5971734523773
FCFS,1451,13100.0,45,942.0,3,2,6,3,5,3,268.03336238861084
FCFS,1452,13100.0,45,942.0,3,2,6,3,5,3,267.84950733184814
FCFS,1453,13100.0,45,942.0,3,2,6,3,5,3,269.0457706451416
FCFS,1454,13100.0,45,942.0,3,2,6,3,5,3,268.14328145980835
FCFS,1455,13100.0,45,942.0,3,2,6,3,5,3,267.88283610343933
FCFS,1456,13100.0,45,942.0,3,2,6,3,5,3,268.08432817459106
FCFS,1457,13100.0,45,942.0,3,2,6,3,5,3,268.1287372112274
FCFS,1458,13100.0,45,942.0,3,2,6,3,5,3,269.4765486717224
FCFS,1459,13100.0,45,942.0,3,2,6,3,5,3,268.4929687976837
FCFS,1460,13100.0,45,942.0,3,2,6,3,5,3,268.06730222702026
FCFS,1461,13100.0,45,942.0,3,2,6,3,5,3,268.1875970363617
FCFS,1462,13100.0,45,942.0,3,2,6,3,5,3,267.9508423805237
FCFS,1463,13100.0,45,942.0,3,2,6,3,5,3,268.06844544410706
FCFS,1464,13100.0,45,942.0,3,2,6,3,5,3,267.72826862335205
FCFS,1465,13100.0,45,942.0,3,2,6,3,5,3,267.9625954627991
FCFS,1466,13100.0,45,942.0,3,2,6,3,5,3,267.9468286037445
FCFS,1467,13100.0,45,942.0,3,2,6,3,5,3,268.0894055366516
FCFS,1468,13100.0,45,942.0,3,2,6,3,5,3,267.7793095111847
FCFS,1469,13100.0,45,942.0,3,2,6,3,5,3,268.9655861854553
FCFS,1470,13100.0,45,942.0,3,2,6,3,5,3,268.03275322914124
FCFS,1471,13100.0,45,942.0,3,2,6,3,5,3,267.89832305908203
FCFS,1472,13100.0,45,942.0,3,2,6,3,5,3,268.28895020484924
FCFS,1473,13100.0,45,942.0,3,2,6,3,5,3,268.13562846183777
FCFS,1474,13100.0,45,942.0,3,2,6,3,5,3,269.05674409866333
FCFS,1475,13100.0,45,942.0,3,2,6,3,5,3,268.1681168079376
FCFS,1476,13100.0,45,942.0,3,2,6,3,5,3,267.89299726486206
FCFS,1477,13100.0,45,942.0,3,2,6,3,5,3,268.03756499290466
FCFS,1478,13100.0,45,942.0,3,2,6,3,5,3,267.8826720714569
FCFS,1479,13100.0,45,942.0,3,2,6,3,5,3,267.95263838768005
FCFS,1480,13100.0,45,942.0,3,2,6,3,5,3,267.7839217185974
FCFS,1481,13100.0,45,942.0,3,2,6,3,5,3,268.052996635437
FCFS,1482,13100.0,45,942.0,3,2,6,3,5,3,267.9164319038391
FCFS,1483,13100.0,45,942.0,3,2,6,3,5,3,267.86863231658936
FCFS,1484,13100.0,45,942.0,3,2,6,3,5,3,267.9031300544739
FCFS,1485,13100.0,45,942.0,3,2,6,3,5,3,268.9940114021301
FCFS,1486,13100.0,45,942.0,3,2,6,3,5,3,267.73137855529785
FCFS,1487,13100.0,45,942.0,3,2,6,3,5,3,267.82796359062195
FCFS,1488,13100.0,45,942.0,3,2,6,3,5,3,267.98566484451294
FCFS,1489,13100.0,45,942.0,3,2,6,3,5,3,267.81749391555786
FCFS,1490,13100.0,45,942.0,3,2,6,3,5,3,269.0645921230316
FCFS,1491,13100.0,45,942.0,3,2,6,3,5,3,268.03725147247314
FCFS,1492,13100.0,45,942.0,3,2,6,3,5,3,268.1388268470764
FCFS,1493,13100.0,45,942.0,3,2,6,3,5,3,268.2025008201599
FCFS,1494,13100.0,45,942.0,3,2,6,3,5,3,267.75552129745483
FCFS,1495,13100.0,45,942.0,3,2,6,3,5,3,268.88999700546265
FCFS,1496,13100.0,45,942.0,3,2,6,3,5,3,267.96317172050476
FCFS,1497,13100.0,45,942.0,3,2,6,3,5,3,268.2728478908539
FCFS,1498,13100.0,45,942.0,3,2,6,3,5,3,268.0605409145355
FCFS,1499,13100.0,45,942.0,3,2,6,3,5,3,268.62284231185913
FCFS,1500,13100.0,45,942.0,3,2,6,3,5,3,268.0185933113098
FCFS,1501,13100.0,45,942.0,3,2,6,3,5,3,267.87497210502625
FCFS,1502,13100.0,45,942.0,3,2,6,3,5,3,268.07412981987
FCFS,1503,13100.0,45,942.0,3,2,6,3,5,3,268.3855471611023
FCFS,1504,13100.0,45,942.0,3,2,6,3,5,3,267.9070951938629
FCFS,1505,13100.0,45,942.0,3,2,6,3,5,3,268.18489027023315
FCFS,1506,13100.0,45,942.0,3,2,6,3,5,3,268.9768543243408
FCFS,1507,13100.0,45,942.0,3,2,6,3,5,3,268.13151717185974
FCFS,1508,13100.0,45,942.0,3,2,6,3,5,3,267.927533864975
FCFS,1509,13100.0,45,942.0,3,2,6,3,5,3,268.1277048587799
FCFS,1510,13100.0,45,942.0,3,2,6,3,5,3,267.98182702064514
FCFS,1511,13100.0,45,942.0,3,2,6,3,5,3,268.9350702762604
FCFS,1512,13100.0,45,942.0,3,2,6,3,5,3,268.2217855453491
FCFS,1513,13100.0,45,942.0,3,2,6,3,5,3,268.17512106895447
FCFS,1514,13100.0,45,942.0,3,2,6,3,5,3,268.03055024147034
FCFS,1515,13100.0,45,942.0,3,2,6,3,5,3,268.1790223121643
FCFS,1516,13100.0,45,942.0,3,2,6,3,5,3,269.4194288253784
FCFS,1517,13100.0,45,942.0,3,2,6,3,5,3,268.4306128025055
FCFS,1518,13100.0,45,942.0,3,2,6,3,5,3,268.09174394607544
FCFS,1519,13100.0,45,942.0,3,2,6,3,5,3,267.96897768974304
FCFS,1520,13100.0,45,942.0,3,2,6,3,5,3,267.7293391227722
FCFS,1521,13100.0,45,942.0,3,2,6,3,5,3,268.27819323539734
FCFS,1522,13100.0,45,942.0,3,2,6,3,5,3,268.3428602218628
FCFS,1523,13100.0,45,942.0,3,2,6,3,5,3,268.2788531780243
FCFS,1524,13100.0,45,942.0,3,2,6,3,5,3,267.7888300418854
FCFS,1525,13100.0,45,942.0,3,2,6,3,5,3,268.4060699939728
FCFS,1526,13100.0,45,942.0,3,2,6,3,5,3,268.00273084640503
FCFS,1527,13100.0,45,942.0,3,2,6,3,5,3,269.0525963306427
FCFS,1528,13100.0,45,942.0,3,2,6,3,5,3,268.3870003223419
FCFS,1529,13100.0,45,942.0,3,2,6,3,5,3,267.96236968040466
FCFS,1530,13100.0,45,942.0,3,2,6,3,5,3,268.096750497818
FCFS,1531,13100.0,45,942.0,3,2,6,3,5,3,268.24434900283813
FCFS,1532,13100.0,45,942.0,3,2,6,3,5,3,269.14496541023254
FCFS,1533,13100.0,45,942.0,3,2,6,3,5,3,267.87182235717773
FCFS,1534,13100.0,45,942.0,3,2,6,3,5,3,268.1715669631958
FCFS,1535,13100.0,45,942.0,3,2,6,3,5,3,268.07669591903687
FCFS,1536,13100.0,45,942.0,3,2,6,3,5,3,268.0139081478119
FCFS,1537,13100.0,45,942.0,3,2,6,3,5,3,269.51297760009766
FCFS,1538,13100.0,45,942.0,3,2,6,3,5,3,268.05231189727783
FCFS,1539,13100.0,45,942.0,3,2,6,3,5,3,267.76748061180115
FCFS,1540,13100.0,45,942.0,3,2,6,3,5,3,268.11734342575073
FCFS,1541,13100.0,45,942.0,3,2,6,3,5,3,268.1250138282776
FCFS,1542,13100.0,45,942.0,3,2,6,3,5,3,268.3100628852844
FCFS,1543,13100.0,45,942.0,3,2,6,3,5,3,279.94303846359253
FCFS,1544,13100.0,45,942.0,3,2,6,3,5,3,268.3096046447754
FCFS,1545,13100.0,45,942.0,3,2,6,3,5,3,267.8714323043823
FCFS,1546,13100.0,45,942.0,3,2,6,3,5,3,268.353750705719
FCFS,1547,13100.0,45,942.0,3,2,6,3,5,3,267.9802346229553
FCFS,1548,13100.0,45,942.0,3,2,6,3,5,3,269.02918553352356
FCFS,1549,13100.0,45,942.0,3,2,6,3,5,3,268.51734018325806
FCFS,1550,13100.0,45,942.0,3,2,6,3,5,3,269.2168982028961
FCFS,1551,13100.0,45,942.0,3,2,6,3,5,3,268.3187596797943
FCFS,1552,13100.0,45,942.0,3,2,6,3,5,3,268.50621247291565
FCFS,1553,13100.0,45,942.0,3,2,6,3,5,3,269.1917245388031
FCFS,1554,13100.0,45,942.0,3,2,6,3,5,3,268.20384788513184
FCFS,1555,13100.0,45,942.0,3,2,6,3,5,3,267.8578255176544
FCFS,1556,13100.0,45,942.0,3,2,6,3,5,3,268.6424677371979
FCFS,1557,13100.0,45,942.0,3,2,6,3,5,3,268.19181632995605
FCFS,1558,13100.0,45,942.0,3,2,6,3,5,3,269.4893879890442
FCFS,1559,13100.0,45,942.0,3,2,6,3,5,3,268.11343812942505
FCFS,1560,13100.0,45,942.0,3,2,6,3,5,3,267.9035482406616
FCFS,1561,13100.0,45,942.0,3,2,6,3,5,3,268.40728855133057
FCFS,1562,13100.0,45,942.0,3,2,6,3,5,3,268.20486307144165
FCFS,1563,13100.0,45,942.0,3,2,6,3,5,3,268.13475370407104
FCFS,1564,13100.0,45,942.0,3,2,6,3,5,3,268.03672647476196
FCFS,1565,13100.0,45,942.0,3,2,6,3,5,3,268.31902265548706
FCFS,1566,13100.0,45,942.0,3,2,6,3,5,3,267.98406648635864
FCFS,1567,13100.0,45,942.0,3,2,6,3,5,3,267.95415449142456
FCFS,1568,13100.0,45,942.0,3,2,6,3,5,3,267.98905873298645
FCFS,1569,13100.0,45,942.0,3,2,6,3,5,3,269.04903841018677
FCFS,1570,13100.0,45,942.0,3,2,6,3,5,3,268.38266801834106
FCFS,1571,13100.0,45,942.0,3,2,6,3,5,3,268.34958386421204
FCFS,1572,13100.0,45,942.0,3,2,6,3,5,3,268.17887687683105
FCFS,1573,13100.0,45,942.0,3,2,6,3,5,3,268.26176047325134
FCFS,1574,13100.0,45,942.0,3,2,6,3,5,3,268.93925070762634
FCFS,1575,13100.0,45,942.0,3,2,6,3,5,3,267.8106541633606
FCFS,1576,13100.0,45,942.0,3,2,6,3,5,3,268.3855905532837
FCFS,1577,13100.0,45,942.0,3,2,6,3,5,3,267.77208709716797
FCFS,1578,13100.0,45,942.0,3,2,6,3,5,3,268.20477747917175
FCFS,1579,13100.0,45,942.0,3,2,6,3,5,3,269.5642833709717
FCFS,1580,13100.0,45,942.0,3,2,6,3,5,3,268.0019416809082
FCFS,1581,13100.0,45,942.0,3,2,6,3,5,3,268.17791771888733
FCFS,1582,13100.0,45,942.0,3,2,6,3,5,3,268.4294948577881
FCFS,1583,13100.0,45,942.0,3,2,6,3,5,3,268.1737771034241
FCFS,1584,13100.0,45,942.0,3,2,6,3,5,3,267.99072766304016
FCFS,1585,13100.0,45,942.0,3,2,6,3,5,3,267.95655035972595
FCFS,1586,13100.0,45,942.0,3,2,6,3,5,3,267.9054934978485
FCFS,1587,13100.0,45,942.0,3,2,6,3,5,3,267.9867603778839
FCFS,1588,13100.0,45,942.0,3,2,6,3,5,3,268.75949335098267
FCFS,1589,13100.0,45,942.0,3,2,6,3,5,3,268.49086594581604
FCFS,1590,13100.0,45,942.0,3,2,6,3,5,3,267.99130296707153
FCFS,1591,13100.0,45,942.0,3,2,6,3,5,3,268.16745138168335
FCFS,1592,13100.0,45,942.0,3,2,6,3,5,3,268.2680411338806
FCFS,1593,13100.0,45,942.0,3,2,6,3,5,3,268.20930457115173
FCFS,1594,13100.0,45,942.0,3,2,6,3,5,3,268.3481299877167
FCFS,1595,13100.0,45,942.0,3,2,6,3,5,3,268.66046357154846
FCFS,1596,13100.0,45,942.0,3,2,6,3,5,3,268.37918400764465
FCFS,1597,13100.0,45,942.0,3,2,6,3,5,3,268.26228404045105
FCFS,1598,13100.0,45,942.0,3,2,6,3,5,3,268.2824020385742
FCFS,1599,13100.0,45,942.0,3,2,6,3,5,3,268.9363799095154
FCFS,1600,13100.0,45,942.0,3,2,6,3,5,3,268.25075364112854
FCFS,1601,14300.0,50,1035.0,3,1,6,3,5,4,179.70156598091125
FCFS,1602,15600.0,50,938.0,3,3,6,4,5,3,69.83680009841919
FCFS,1603,14100.0,50,922.0,3,0,6,5,5,3,35.72208571434021
FCFS,1604,13900.0,50,779.0,3,2,5,5,4,2,28.31003999710083
FCFS,1605,16400.0,50,900.0,3,3,6,6,5,2,26.64667296409607
FCFS,1606,13900.0,50,957.0,3,2,6,5,5,2,100.68983435630798
FCFS,1607,16100.0,50,884.0,3,2,6,5,5,3,43.15800952911377
FCFS,1608,11600.0,50,931.0,3,2,6,2,5,3,233.6721475124359
FCFS,1609,13900.0,50,866.0,3,2,6,5,5,2,68.54286789894104
FCFS,1610,14600.0,50,936.0,3,2,6,4,5,3,146.73821020126343
FCFS,1611,13600.0,50,898.0,3,1,6,4,5,3,96.3571560382843
FCFS,1612,14400.0,50,875.0,3,1,6,6,5,2,73.127681016922
FCFS,1613,15800.0,50,1040.0,3,1,6,4,5,4,51.09744453430176
FCFS,1614,14400.0,50,897.0,3,1,6,6,5,2,41.88428974151611
FCFS,1615,14900.0,50,886.0,3,3,6,5,5,2,68.26437902450562
FCFS,1616,15300.0,50,949.0,3,2,6,3,5,4,27.520506143569946
FCFS,1617,14100.0,50,922.0,3,3,6,3,5,3,77.21867203712463
FCFS,1618,17500.0,50,952.0,3,2,6,3,5,5,29.182910442352295
FCFS,1619,12100.0,50,851.0,3,1,5,3,4,3,140.40463423728943
FCFS,1620,14300.0,50,992.0,3,1,6,3,5,4,156.3491644859314
FCFS,1621,14400.0,50,937.0,3,1,6,6,5,2,27.60168695449829
FCFS,1622,23000.0,50,942.0,3,3,6,6,5,5,50.201334953308105
FCFS,1623,14100.0,50,835.0,3,0,5,5,4,3,142.48529696464539
FCFS,1624,15400.0,50,895.0,3,2,6,6,5,2,51.91907072067261
FCFS,1625,12600.0,50,1034.0,3,0,6,4,5,3,199.47413158416748
FCFS,1626,15100.0,50,974.0,3,1,6,5,5,3,79.43961596488953
FCFS,1627,15100.0,50,908.0,3,1,6,5,5,3,97.74959993362427
FCFS,1628,15600.0,50,983.0,3,3,6,4,5,3,77.12649536132812
FCFS,1629,13600.0,50,947.0,3,1,6,4,5,3,138.98020482063293
FCFS,1630,14800.0,50,1026.0,3,0,6,4,5,4,106.5423572063446
FCFS,1631,14600.0,50,797.0,3,2,5,4,4,3,23.613068103790283
FCFS,1632,12900.0,50,869.0,3,1,6,5,5,2,85.89834094047546
FCFS,1633,12900.0,50,896.0,3,1,6,5,5,2,99.3253185749054
FCFS,1634,13600.0,50,874.0,3,1,6,4,5,3,56.575517892837524
FCFS,1635,14400.0,50,875.0,3,1,6,6,5,2,73.2630341053009
FCFS,1636,15800.0,50,1040.0,3,1,6,4,5,4,51.401586294174194
FCFS,1637,14400.0,50,897.0,3,1,6,6,5,2,43.01965880393982
FCFS,1638,14900.0,50,886.0,3,3,6,5,5,2,69.61349678039551
FCFS,1639,15300.0,50,949.0,3,2,6,3,5,4,26.337097644805908
FCFS,1640,14100.0,50,922.0,3,3,6,3,5,3,75.76094198226929
FCFS,1641,17500.0,50,952.0,3,2,6,3,5,5,29.10469961166382
FCFS,1642,12100.0,50,851.0,3,1,5,3,4,3,140.29138946533203
FCFS,1643,14300.0,50,992.0,3,1,6,3,5,4,156.36735916137695
FCFS,1644,14400.0,50,937.0,3,1,6,6,5,2,27.417935371398926
FCFS,1645,23000.0,50,942.0,3,3,6,6,5,5,49.85876703262329
FCFS,1646,14100.0,50,835.0,3,0,5,5,4,3,142.51392245292664
FCFS,1647,15400.0,50,895.0,3,2,6,6,5,2,51.86713743209839
FCFS,1648,12600.0,50,1034.0,3,0,6,4,5,3,199.44801020622253
FCFS,1649,15100.0,50,974.0,3,1,6,5,5,3,79.6625063419342
FCFS,1650,15100.0,50,908.0,3,1,6,5,5,3,97.80935883522034
FCFS,1651,15600.0,50,983.0,3,3,6,4,5,3,77.14087915420532
FCFS,1652,13600.0,50,947.0,3,1,6,4,5,3,139.03751683235168
FCFS,1653,14800.0,50,1026.0,3,0,6,4,5,4,105.41642379760742
FCFS,1654,14600.0,50,797.0,3,2,5,4,4,3,23.497041940689087
FCFS,1655,12900.0,50,869.0,3,1,6,5,5,2,85.78907203674316
FCFS,1656,12900.0,50,896.0,3,1,6,5,5,2,99.3489179611206
FCFS,1657,13600.0,50,874.0,3,1,6,4,5,3,56.4654438495636
FCFS,1658,14400.0,50,875.0,3,1,6,6,5,2,73.45291233062744
FCFS,1659,15800.0,50,1040.0,3,1,6,4,5,4,52.19659113883972
FCFS,1660,14400.0,50,897.0,3,1,6,6,5,2,43.00645637512207
FCFS,1661,14900.0,50,886.0,3,3,6,5,5,2,68.18988466262817
FCFS,1662,15300.0,50,949.0,3,2,6,3,5,4,26.42427706718445
FCFS,1663,14100.0,50,922.0,3,3,6,3,5,3,75.76360535621643
FCFS,1664,17500.0,50,952.0,3,2,6,3,5,5,29.18235492706299
FCFS,1665,12100.0,50,851.0,3,1,5,3,4,3,140.26645517349243
FCFS,1666,14300.0,50,992.0,3,1,6,3,5,4,156.40024399757385
FCFS,1667,14400.0,50,937.0,3,1,6,6,5,2,27.466156005859375
FCFS,1668,23000.0,50,942.0,3,3,6,6,5,5,49.82094669342041
FCFS,1669,14100.0,50,835.0,3,0,5,5,4,3,142.35733318328857
FCFS,1670,15400.0,50,895.0,3,2,6,6,5,2,51.87347149848938
FCFS,1671,12600.0,50,1034.0,3,0,6,4,5,3,199.32539916038513
FCFS,1672,15100.0,50,974.0,3,1,6,5,5,3,79.83350491523743
FCFS,1673,15100.0,50,908.0,3,1,6,5,5,3,99.13552641868591
FCFS,1674,15600.0,50,983.0,3,3,6,4,5,3,78.18293881416321
FCFS,1675,13600.0,50,947.0,3,1,6,4,5,3,139.10048627853394
FCFS,1676,14800.0,50,1026.0,3,0,6,4,5,4,105.21379113197327
FCFS,1677,14600.0,50,797.0,3,2,5,4,4,3,23.80004119873047
FCFS,1678,12900.0,50,869.0,3,1,6,5,5,2,85.8203432559967
FCFS,1679,12900.0,50,896.0,3,1,6,5,5,2,100.53682565689087
FCFS,1680,13600.0,50,874.0,3,1,6,4,5,3,57.687259674072266
FCFS,1681,14400.0,50,875.0,3,1,6,6,5,2,73.16562604904175
FCFS,1682,15800.0,50,1040.0,3,1,6,4,5,4,51.04280972480774
FCFS,1683,14400.0,50,897.0,3,1,6,6,5,2,41.81082224845886
FCFS,1684,14900.0,50,886.0,3,3,6,5,5,2,68.10070300102234
FCFS,1685,15300.0,50,949.0,3,2,6,3,5,4,26.542877197265625
FCFS,1686,14100.0,50,922.0,3,3,6,3,5,3,77.11540365219116
FCFS,1687,17500.0,50,952.0,3,2,6,3,5,5,30.46442747116089
