,Minute_of_day,reference,November,Active_Occupancy,Total_lighting,CHEST_FREEZER,FRIDGE_FREEZER,FRIDGE,UPRIGHT_FREEZER,ANSWER_MACHINE,CD_PLAYER,CLOCK,PHONE,HIFI,IRON,VACUUM,FAX,PC,PRINTER,TV1,TV2,TV3,VCR_DVD,RECEIVER,HOB,OVEN,MICROWAVE,KETTLE,SMALL_COOKING
1269,1270,21:09:00,0,4,304.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1270,1271,21:10:00,0,4,304.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1271,1272,21:11:00,0,4,304.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1272,1273,21:12:00,0,4,384.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1273,1274,21:13:00,0,4,384.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1274,1275,21:14:00,0,4,284.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1275,1276,21:15:00,0,4,384.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1276,1277,21:16:00,0,4,384.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1277,1278,21:17:00,0,4,384.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,2252.0750924998547,2.0
1278,1279,21:18:00,0,4,384.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,2252.0750924998547,2.0
1279,1280,21:19:00,0,4,424.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,2252.0750924998547,2.0
1280,1281,21:20:00,0,4,484.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1281,1282,21:21:00,0,4,484.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1282,1283,21:22:00,0,4,504.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1283,1284,21:23:00,0,4,564.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1284,1285,21:24:00,0,4,564.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1285,1286,21:25:00,0,4,564.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1286,1287,21:26:00,0,4,564.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1287,1288,21:27:00,0,4,464.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1288,1289,21:28:00,0,4,464.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1289,1290,21:29:00,0,4,464.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1290,1291,21:30:00,0,4,464.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1291,1292,21:31:00,0,4,464.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1292,1293,21:32:00,0,4,564.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1293,1294,21:33:00,0,4,564.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1294,1295,21:34:00,0,4,544.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1295,1296,21:35:00,0,4,544.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1296,1297,21:36:00,0,4,544.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1297,1298,21:37:00,0,4,544.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1298,1299,21:38:00,0,4,544.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1299,1300,21:39:00,0,4,544.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1300,1301,21:40:00,0,4,544.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1301,1302,21:41:00,0,4,554.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1302,1303,21:42:00,0,4,554.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1303,1304,21:43:00,0,4,679.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1304,1305,21:44:00,0,4,579.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1305,1306,21:45:00,0,4,579.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1306,1307,21:46:00,0,4,579.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1307,1308,21:47:00,0,4,579.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1308,1309,21:48:00,0,4,579.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1309,1310,21:49:00,0,4,579.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1310,1311,21:50:00,0,4,579.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1311,1312,21:51:00,0,4,579.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1312,1313,21:52:00,0,4,579.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1313,1314,21:53:00,0,4,579.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1314,1315,21:54:00,0,4,579.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1315,1316,21:55:00,0,4,579.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1316,1317,21:56:00,0,4,659.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1317,1318,21:57:00,0,4,639.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1318,1319,21:58:00,0,4,639.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1319,1320,21:59:00,0,4,739.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1320,1321,22:00:00,0,4,739.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1321,1322,22:01:00,0,4,639.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1322,1323,22:02:00,0,4,639.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1323,1324,22:03:00,0,4,639.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1324,1325,22:04:00,0,4,627.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,2252.0750924998547,2.0
1325,1326,22:05:00,0,4,627.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,2252.0750924998547,2.0
1326,1327,22:06:00,0,4,577.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,2252.0750924998547,2.0
1327,1328,22:07:00,0,4,577.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1328,1329,22:08:00,0,4,577.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1329,1330,22:09:00,0,4,577.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1330,1331,22:10:00,0,4,577.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1331,1332,22:11:00,0,4,577.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1332,1333,22:12:00,0,4,577.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1333,1334,22:13:00,0,4,577.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1334,1335,22:14:00,0,4,577.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1335,1336,22:15:00,0,4,577.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1336,1337,22:16:00,0,4,577.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1337,1338,22:17:00,0,4,577.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1338,1339,22:18:00,0,4,697.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1339,1340,22:19:00,0,4,637.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1340,1341,22:20:00,0,4,637.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,323.9521444147885,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1341,1342,22:21:00,0,4,577.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,323.9521444147885,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1342,1343,22:22:00,0,4,577.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,323.9521444147885,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1343,1344,22:23:00,0,4,752.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,323.9521444147885,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1344,1345,22:24:00,0,4,652.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1345,1346,22:25:00,0,4,752.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1346,1347,22:26:00,0,4,752.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1347,1348,22:27:00,0,4,652.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1348,1349,22:28:00,0,4,652.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1349,1350,22:29:00,0,4,552.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1350,1351,22:30:00,0,2,552.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1351,1352,22:31:00,0,2,560.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1352,1353,22:32:00,0,2,560.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1353,1354,22:33:00,0,2,560.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1354,1355,22:34:00,0,2,560.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1355,1356,22:35:00,0,2,560.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1356,1357,22:36:00,0,2,560.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1357,1358,22:37:00,0,2,560.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1358,1359,22:38:00,0,2,600.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1359,1360,22:39:00,0,2,600.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1360,1361,22:40:00,0,2,600.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1361,1362,22:41:00,0,2,600.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1362,1363,22:42:00,0,2,600.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1363,1364,22:43:00,0,2,600.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1364,1365,22:44:00,0,2,600.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1365,1366,22:45:00,0,2,600.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1366,1367,22:46:00,0,2,600.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1367,1368,22:47:00,0,2,600.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1368,1369,22:48:00,0,2,600.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1369,1370,22:49:00,0,2,620.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1370,1371,22:50:00,0,1,520.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1371,1372,22:51:00,0,1,520.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1372,1373,22:52:00,0,1,520.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1373,1374,22:53:00,0,1,520.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1374,1375,22:54:00,0,1,520.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1375,1376,22:55:00,0,1,520.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1376,1377,22:56:00,0,1,520.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1377,1378,22:57:00,0,1,529.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1378,1379,22:58:00,0,1,529.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1379,1380,22:59:00,0,1,529.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,109.67114686600922,108.57006145586445,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1380,1381,23:00:00,0,0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,5.0,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1381,1382,23:01:00,0,0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,5.0,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1382,1383,23:02:00,0,0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,5.0,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
1383,1384,23:03:00,0,0,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,5.0,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
